"LOCATION","Country","INDICATOR","Indicator","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2013","2013","PC","Percentage","0","Units",,,337.88,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2014","2014","PC","Percentage","0","Units",,,407.51,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2015","2015","PC","Percentage","0","Units",,,429.66,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2016","2016","PC","Percentage","0","Units",,,462.06,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2017","2017","PC","Percentage","0","Units",,,448.41,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2018","2018","PC","Percentage","0","Units",,,436.69,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2019","2019","PC","Percentage","0","Units",,,487.32,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2020","2020","PC","Percentage","0","Units",,,529.87,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2021","2021","PC","Percentage","0","Units",,,494.86,,
"NLD","Netherlands","SBF90GDI","Household financial net worth as a percentage of GDI","A","Annual","2022","2022","PC","Percentage","0","Units",,,371.3,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,2.18,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,-1.47,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,10.49,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,8.02,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,5.23,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,4.32,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,1.36,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,1.34,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,2.16,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,2.12,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,1.98,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,-1.12,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-9.01,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2021","2021","GRWH","Growth rate","0","Units",,,19.45,,
"CHL","Chile","HHFINCON","Real household final consumption expenditure per capita, growth rate compared to previous quarter","A","Annual","2022","2022","GRWH","Growth rate","0","Units",,,2.04,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,101.65,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,96.35,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,98.43,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,100.37,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,99.45,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,99.39,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,101.51,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,106.8,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,109.28,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,114.65,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,117.94,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,121.03,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,114.04,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,118.13,,
"CZE","Czechia","RGDP_INDEX","GDP per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,121.01,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2008","2008","GRWH","Growth rate","0","Units",,,0.87,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2009","2009","GRWH","Growth rate","0","Units",,,0.55,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2010","2010","GRWH","Growth rate","0","Units",,,-8.9,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2011","2011","GRWH","Growth rate","0","Units",,,-12.34,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2012","2012","GRWH","Growth rate","0","Units",,,-11.2,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2013","2013","GRWH","Growth rate","0","Units",,,-4.19,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2014","2014","GRWH","Growth rate","0","Units",,,3.1,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2015","2015","GRWH","Growth rate","0","Units",,,1.66,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2016","2016","GRWH","Growth rate","0","Units",,,-0.01,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2017","2017","GRWH","Growth rate","0","Units",,,-0.37,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2018","2018","GRWH","Growth rate","0","Units",,,1.09,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2019","2019","GRWH","Growth rate","0","Units",,,4.04,,
"GRC","Greece","RHHGDI","Real household gross disposable income per capita, growth rate compared to previous quarter","A","Annual","2020","2020","GRWH","Growth rate","0","Units",,,-1.26,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","Units",,,9.16,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.02,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","Units",,,13.04,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","Units",,,11.15,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","Units",,,9.14,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.43,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","Units",,,9.05,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2014","2014","PC","Percentage","0","Units",,,9.88,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2015","2015","PC","Percentage","0","Units",,,10.33,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2016","2016","PC","Percentage","0","Units",,,10.91,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2017","2017","PC","Percentage","0","Units",,,10.93,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2018","2018","PC","Percentage","0","Units",,,10.89,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2019","2019","PC","Percentage","0","Units",,,13.74,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2020","2020","PC","Percentage","0","Units",,,13.14,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2021","2021","PC","Percentage","0","Units",,,12.03,,
"TUR","Türkiye","UNEMPRATE","Unemployment rate","A","Annual","2022","2022","PC","Percentage","0","Units",,,10.48,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2007","2007","IDX","Index","0","Units",,,100,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2008","2008","IDX","Index","0","Units",,,99.63,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2009","2009","IDX","Index","0","Units",,,99.82,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2010","2010","IDX","Index","0","Units",,,103.09,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2011","2011","IDX","Index","0","Units",,,104.34,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2012","2012","IDX","Index","0","Units",,,104.35,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2013","2013","IDX","Index","0","Units",,,105.32,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2014","2014","IDX","Index","0","Units",,,107.25,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2015","2015","IDX","Index","0","Units",,,110.32,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2016","2016","IDX","Index","0","Units",,,111.51,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2017","2017","IDX","Index","0","Units",,,112.8,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2018","2018","IDX","Index","0","Units",,,113.56,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2019","2019","IDX","Index","0","Units",,,113.17,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2020","2020","IDX","Index","0","Units",,,108.81,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2021","2021","IDX","Index","0","Units",,,115.01,,
"SWE","Sweden","HHFC_INDEX","Real household final consumption expenditure per capita index","A","Annual","2022","2022","IDX","Index","0","Units",,,115.94,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2007","2007","IDX","Index","0","Units",,,101.15,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2008","2008","IDX","Index","0","Units",,,98.69,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2009","2009","IDX","Index","0","Units",,,100.49,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2010","2010","IDX","Index","0","Units",,,102.05,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2011","2011","IDX","Index","0","Units",,,100.48,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2012","2012","IDX","Index","0","Units",,,100.1,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2013","2013","IDX","Index","0","Units",,,100.58,,
"SWE","Sweden","COCONF","Consumer confidence","A","Annual","2014","2014","IDX","Index","0","Units",,,100.59,,
